Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
681.905	17:09:9.140	43.462229950	1.272889989	0.378328	109	0.59375
682.155	17:09:9.390	43.462229950	1.272889989	0.369383	109	0.632812
682.405	17:09:9.640	43.462229950	1.272889989	0.384337	109	0.617188
682.655	17:09:9.890	43.462229950	1.272889989	0.389712	109	0.582031
682.905	17:09:10.140	43.462229950	1.272889989	0.387425	109	0.578125
683.155	17:09:10.390	43.462229950	1.272889989	0.388557	109	0.554688
683.405	17:09:10.640	43.462229950	1.272889989	0.381098	109	0.546875
683.655	17:09:10.890	43.462229950	1.272889989	0.371198	109	0.566406
683.905	17:09:11.140	43.462229950	1.272889989	0.378397	109	0.566406
684.155	17:09:11.390	43.462229950	1.272889989	0.368395	109	0.578125
684.405	17:09:11.640	43.462229950	1.272889989	0.375137	109	0.59375
684.655	17:09:11.890	43.462229950	1.272889989	0.377349	109	0.59375
684.905	17:09:12.140	43.462229950	1.272889989	0.374298	109	0.589844
685.155	17:09:12.390	43.462229950	1.272889989	0.379681	109	0.589844
685.405	17:09:12.640	43.462229950	1.272889989	0.376543	109	0.585938
685.655	17:09:12.890	43.462229950	1.272889989	0.348201	109	0.644531
685.905	17:09:13.140	43.462229950	1.272889989	0.385233	109	0.59375
686.155	17:09:13.390	43.462229950	1.272889989	0.36686	109	0.597656
686.405	17:09:13.640	43.462229950	1.272889989	0.36802	109	0.625
686.655	17:09:13.890	43.462229950	1.272889989	0.380835	109	0.613281
686.905	17:09:14.140	43.462229950	1.272889989	0.38942	109	0.652344
687.155	17:09:14.390	43.462229950	1.272889989	0.396647	109	0.59375
687.405	17:09:14.640	43.462229950	1.272889989	0.381161	109	0.585938
687.655	17:09:14.890	43.462229950	1.272889989	0.382008	109	0.570312
687.905	17:09:15.140	43.462229950	1.272889989	0.376601	109	0.574219
688.155	17:09:15.390	43.462229950	1.272889989	0.377284	109	0.582031
688.405	17:09:15.640	43.462229950	1.272889989	0.378892	109	0.578125
688.655	17:09:15.890	43.462229950	1.272889989	0.368576	109	0.597656
688.905	17:09:16.140	43.462229950	1.272889989	0.365064	109	0.617188
689.155	17:09:16.390	43.462229950	1.272889989	0.364361	109	0.625
689.405	17:09:16.640	43.462229950	1.272889989	0.366621	109	0.636719
689.655	17:09:16.890	43.462229950	1.272889989	0.379804	109	0.625
689.905	17:09:17.140	43.462229950	1.272889989	0.385082	109	0.613281
690.155	17:09:17.390	43.462229950	1.272889989	0.372887	109	0.605469
690.405	17:09:17.640	43.462229950	1.272889989	0.356923	109	0.628906
690.655	17:09:17.890	43.462229950	1.272889989	0.399909	109	0.613281
690.905	17:09:18.140	43.462229950	1.272889989	0.383716	109	0.601562
691.155	17:09:18.390	43.462229950	1.272889989	0.382014	109	0.59375
691.405	17:09:18.640	43.462229950	1.272889989	0.392447	109	0.5625
691.655	17:09:18.890	43.462229950	1.272889989	0.392447	109	0.5625
691.905	17:09:19.140	43.462229950	1.272889989	0.374411	109	0.578125
692.155	17:09:19.390	43.462229950	1.272889989	0.368248	109	0.589844
692.405	17:09:19.640	43.462229950	1.272889989	0.392132	109	0.570312
692.655	17:09:19.890	43.462229950	1.272889989	0.392132	109	0.589844
692.905	17:09:20.140	43.462229950	1.272889989	0.368958	109	0.625
693.155	17:09:20.390	43.462229950	1.272889989	0.380418	109	0.628906
693.405	17:09:20.640	43.462229950	1.272889989	0.355727	109	0.660156
693.655	17:09:20.890	43.462229950	1.272889989	0.364315	109	0.660156
693.905	17:09:21.140	43.462229950	1.272889989	0.391877	109	0.628906
694.155	17:09:21.390	43.462229950	1.272889989	0.403026	109	0.585938
694.405	17:09:21.640	43.462229950	1.272889989	0.377092	109	0.574219
694.655	17:09:21.890	43.462229950	1.272889989	0.382146	109	0.570312
694.905	17:09:22.140	43.462229950	1.272889989	0.368018	109	0.601562
695.155	17:09:22.390	43.462229950	1.272889989	0.36666	109	0.621094
695.405	17:09:22.640	43.462229950	1.272889989	0.39075	109	0.589844
695.655	17:09:22.890	43.462229950	1.272889989	0.385785	109	0.585938
695.905	17:09:23.140	43.462229950	1.272889989	0.365521	109	0.617188
696.155	17:09:23.390	43.462229950	1.272889989	0.378619	109	0.617188
696.405	17:09:23.640	43.462229950	1.272889989	0.383506	109	0.605469
696.655	17:09:23.890	43.462229950	1.272889989	0.383506	109	0.589844
696.905	17:09:24.140	43.462229950	1.272889989	0.388517	109	0.585938
697.155	17:09:24.390	43.462229950	1.272889989	0.392283	109	0.550781
697.405	17:09:24.640	43.462229950	1.272889989	0.371119	109	0.566406
697.655	17:09:24.890	43.462229950	1.272889989	0.366153	109	0.578125
697.905	17:09:25.140	43.462229950	1.272889989	0.370389	109	0.609375
698.155	17:09:25.390	43.462229950	1.272889989	0.353255	109	0.632812
698.405	17:09:25.640	43.462229950	1.272889989	0.381862	109	0.636719
698.655	17:09:25.890	43.462229950	1.272889989	0.392215	109	0.613281
698.905	17:09:26.140	43.462229950	1.272889989	0.398597	109	0.570312
699.155	17:09:26.390	43.462229950	1.272889989	0.398597	109	0.582031
699.405	17:09:26.640	43.462229950	1.272889989	0.380137	109	0.566406
699.655	17:09:26.890	43.462229950	1.272889989	0.378599	109	0.558594
699.905	17:09:27.140	43.462229950	1.272889989	0.383003	108	0.554688
700.155	17:09:27.390	43.462229950	1.272889989	0.371907	108	0.558594
700.405	17:09:27.640	43.462229950	1.272889989	0.377324	108	0.574219
700.655	17:09:27.890	43.462229950	1.272889989	0.376126	108	0.578125
700.905	17:09:28.140	43.462229950	1.272889989	0.385023	108	0.582031
701.155	17:09:28.390	43.462229950	1.272889989	0.376247	108	0.59375
701.405	17:09:28.640	43.462229950	1.272889989	0.382034	108	0.589844
701.655	17:09:28.890	43.462229950	1.272889989	0.375438	108	0.585938
701.905	17:09:29.140	43.462229950	1.272889989	0.377859	109	0.589844
702.155	17:09:29.390	43.462229950	1.272889989	0.381019	109	0.589844
702.405	17:09:29.640	43.462229950	1.272889989	0.384494	109	0.589844
702.655	17:09:29.890	43.462229950	1.272889989	0.384518	109	0.578125
702.905	17:09:30.140	43.462229950	1.272889989	0.388862	109	0.566406
703.155	17:09:30.390	43.462229950	1.272889989	0.383173	109	0.539062
703.405	17:09:30.640	43.462229950	1.272889989	0.379144	109	0.558594
703.655	17:09:30.890	43.462229950	1.272889989	0.370532	109	0.570312
703.905	17:09:31.140	43.462229950	1.272889989	0.375191	108	0.578125
704.155	17:09:31.390	43.462229950	1.272889989	0.37345	108	0.585938
704.405	17:09:31.640	43.462229950	1.272889989	0.376315	108	0.59375
704.655	17:09:31.890	43.462229950	1.272889989	0.382212	108	0.59375
704.905	17:09:32.140	43.462229950	1.272889989	0.372372	108	0.59375
705.155	17:09:32.390	43.462229950	1.272889989	0.36877	108	0.617188
705.405	17:09:32.640	43.462229950	1.272889989	0.367206	108	0.628906
705.655	17:09:32.890	43.462229950	1.272889989	0.3862	108	0.617188
705.905	17:09:33.140	43.462229950	1.272889989	0.3862	109	0.609375
706.155	17:09:33.390	43.462229950	1.272889989	0.388897	109	0.589844
706.405	17:09:33.640	43.462229950	1.272889989	0.382072	109	0.589844
706.655	17:09:33.890	43.462229950	1.272889989	0.399911	109	0.558594
706.905	17:09:34.140	43.462229950	1.272889989	0.388842	109	0.554688
707.155	17:09:34.390	43.462229950	1.272889989	0.376856	109	0.566406
707.405	17:09:34.640	43.462229950	1.272889989	0.376856	109	0.574219
707.655	17:09:34.890	43.462229950	1.272889989	0.377368	109	0.585938
707.905	17:09:35.140	43.462229950	1.272889989	0.374882	108	0.597656
708.155	17:09:35.390	43.462229950	1.272889989	0.392464	108	0.59375
708.405	17:09:35.640	43.462229950	1.272889989	0.371922	108	0.601562
708.655	17:09:35.890	43.462229950	1.272889989	0.373819	108	0.601562
708.905	17:09:36.140	43.462229950	1.272889989	0.367479	108	0.625
709.155	17:09:36.390	43.462229950	1.272889989	0.367479	108	0.605469
709.405	17:09:36.640	43.462229950	1.272889989	0.381498	108	0.597656
709.655	17:09:36.890	43.462229950	1.272889989	0.387172	108	0.585938
709.905	17:09:37.140	43.462229950	1.272889989	0.387172	108	0.558594
710.155	17:09:37.390	43.462229950	1.272889989	0.354973	108	0.582031
710.405	17:09:37.640	43.462229950	1.272889989	0.383423	108	0.566406
710.655	17:09:37.890	43.462229950	1.272889989	0.377418	108	0.570312
710.905	17:09:38.140	43.462229950	1.272889989	0.379808	108	0.578125
711.155	17:09:38.390	43.462229950	1.272889989	0.378061	108	0.589844
711.405	17:09:38.640	43.462229950	1.272889989	0.375687	108	0.613281
711.655	17:09:38.890	43.462229950	1.272889989	0.378934	108	0.601562
711.905	17:09:39.140	43.462229950	1.272889989	0.378934	108	0.597656
712.155	17:09:39.390	43.462229950	1.272889989	0.376506	108	0.589844
712.405	17:09:39.640	43.462229950	1.272889989	0.373544	108	0.582031
712.655	17:09:39.890	43.462229950	1.272889989	0.380415	108	0.59375
712.905	17:09:40.140	43.462229950	1.272889989	0.378278	108	0.59375
713.155	17:09:40.390	43.462229950	1.272889989	0.382973	108	0.585938
713.405	17:09:40.640	43.462229950	1.272889989	0.376888	108	0.582031
713.655	17:09:40.890	43.462229950	1.272889989	0.401799	108	0.582031
713.905	17:09:41.140	43.462229950	1.272889989	0.372752	108	0.585938
714.155	17:09:41.390	43.462229950	1.272889989	0.383067	108	0.585938
714.405	17:09:41.640	43.462229950	1.272889989	0.380157	108	0.574219
714.655	17:09:41.890	43.462229950	1.272889989	0.368633	108	0.59375
714.905	17:09:42.140	43.462229950	1.272889989	0.380329	108	0.605469
715.155	17:09:42.390	43.462229950	1.272889989	0.36733	108	0.621094
715.405	17:09:42.640	43.462229950	1.272889989	0.392877	108	0.605469
715.655	17:09:42.890	43.462229950	1.272889989	0.381219	108	0.585938
715.905	17:09:43.140	43.462229950	1.272889989	0.381219	108	0.605469
716.155	17:09:43.390	43.462229950	1.272889989	0.37886	108	0.609375
716.405	17:09:43.640	43.462229950	1.272889989	0.36646	108	0.632812
716.655	17:09:43.890	43.462229950	1.272889989	0.380026	108	0.640625
716.905	17:09:44.140	43.462229950	1.272889989	0.378449	108	0.628906
717.155	17:09:44.390	43.462229950	1.272889989	0.382485	108	0.621094
717.405	17:09:44.640	43.462229950	1.272889989	0.398106	108	0.574219
717.655	17:09:44.890	43.462229950	1.272889989	0.385345	108	0.5625
717.905	17:09:45.140	43.462229950	1.272889989	0.377825	108	0.582031
718.155	17:09:45.390	43.462229950	1.272889989	0.372209	108	0.601562
718.405	17:09:45.640	43.462229950	1.272889989	0.380539	108	0.613281
718.655	17:09:45.890	43.462229950	1.272889989	0.376775	108	0.625
718.905	17:09:46.140	43.462229950	1.272889989	0.384984	108	0.617188
719.155	17:09:46.390	43.462229950	1.272889989	0.382661	108	0.609375
719.405	17:09:46.640	43.462229950	1.272889989	0.364656	108	0.648438
719.655	17:09:46.890	43.462229950	1.272889989	0.397764	108	0.636719
719.905	17:09:47.140	43.462229950	1.272889989	0.403734	108	0.578125
720.155	17:09:47.390	43.462229950	1.272889989	0.373962	108	0.59375
720.405	17:09:47.640	43.462229950	1.272889989	0.384343	108	0.617188
720.655	17:09:47.890	43.462229950	1.272889989	0.384581	108	0.605469
720.905	17:09:48.140	43.462229950	1.272889989	0.388529	108	0.589844
721.155	17:09:48.390	43.462229950	1.272889989	0.381661	108	0.582031
721.405	17:09:48.640	43.462229950	1.272889989	0.394193	108	0.554688
721.655	17:09:48.890	43.462229950	1.272889989	0.3923	108	0.566406
721.905	17:09:49.140	43.462229950	1.272889989	0.387651	108	0.550781
722.155	17:09:49.390	43.462229950	1.272889989	0.379184	108	0.546875
722.405	17:09:49.640	43.462229950	1.272889989	0.368898	108	0.574219
722.655	17:09:49.890	43.462229950	1.272889989	0.385244	108	0.582031
722.905	17:09:50.140	43.462229950	1.272889989	0.389348	108	0.566406
723.155	17:09:50.390	43.462229950	1.272889989	0.384734	108	0.554688
723.405	17:09:50.640	43.462229950	1.272889989	0.384677	108	0.558594
723.655	17:09:50.890	43.462229950	1.272889989	0.383555	108	0.5625
723.905	17:09:51.140	43.462229950	1.272889989	0.381513	108	0.570312
724.155	17:09:51.390	43.462229950	1.272889989	0.378314	108	0.578125
724.405	17:09:51.640	43.462229950	1.272889989	0.394788	108	0.558594
724.655	17:09:51.890	43.462229950	1.272889989	0.38283	108	0.570312
724.905	17:09:52.140	43.462229950	1.272889989	0.383758	108	0.546875
725.155	17:09:52.390	43.462229950	1.272889989	0.384502	108	0.523438
725.405	17:09:52.640	43.462229950	1.272889989	0.380211	108	0.542969
725.655	17:09:52.890	43.462229950	1.272889989	0.374653	108	0.5625
725.905	17:09:53.140	43.462229950	1.272889989	0.382873	108	0.574219
726.155	17:09:53.390	43.462229950	1.272889989	0.380107	108	0.578125
726.405	17:09:53.640	43.462229950	1.272889989	0.375542	108	0.59375
726.655	17:09:53.890	43.462229950	1.272889989	0.379464	108	0.597656
726.905	17:09:54.140	43.462229950	1.272889989	0.366173	108	0.617188
727.155	17:09:54.390	43.462229950	1.272889989	0.379154	108	0.617188
727.405	17:09:54.640	43.462229950	1.272889989	0.391802	108	0.601562
727.655	17:09:54.890	43.462229950	1.272889989	0.394922	108	0.570312
727.905	17:09:55.140	43.462229950	1.272889989	0.396766	108	0.550781
728.155	17:09:55.390	43.462229950	1.272889989	0.397683	108	0.511719
728.405	17:09:55.640	43.462229950	1.272889989	0.378201	108	0.527344
728.655	17:09:55.890	43.462229950	1.272889989	0.379972	108	0.550781
728.905	17:09:56.140	43.462229950	1.272889989	0.385656	108	0.550781
729.155	17:09:56.390	43.462229950	1.272889989	0.377383	108	0.558594
729.405	17:09:56.640	43.462229950	1.272889989	0.380088	108	0.574219
729.655	17:09:56.890	43.462229950	1.272889989	0.369051	108	0.605469
729.905	17:09:57.140	43.462229950	1.272889989	0.403687	108	0.578125
730.155	17:09:57.390	43.462229950	1.272889989	0.364406	108	0.609375
730.405	17:09:57.640	43.462229950	1.272889989	0.384759	108	0.609375
730.655	17:09:57.890	43.462229950	1.272889989	0.378307	108	0.609375
730.905	17:09:58.140	43.462229950	1.272889989	0.383317	108	0.613281
731.155	17:09:58.390	43.462229950	1.272889989	0.387253	108	0.609375
731.405	17:09:58.640	43.462229950	1.272889989	0.38113	108	0.613281
731.655	17:09:58.890	43.462229950	1.272889989	0.380322	108	0.617188
731.905	17:09:59.140	43.462229950	1.272889989	0.390679	108	0.597656
732.155	17:09:59.390	43.462229950	1.272889989	0.3922	108	0.59375
732.405	17:09:59.640	43.462229950	1.272889989	0.36892	108	0.605469
732.655	17:09:59.890	43.462229950	1.272889989	0.359861	108	0.648438
732.905	17:10:0.140	43.462229950	1.272889989	0.381131	108	0.625
733.155	17:10:0.390	43.462229950	1.272889989	0.380722	108	0.625
733.405	17:10:0.640	43.462229950	1.272889989	0.382823	108	0.609375
733.655	17:10:0.890	43.462229950	1.272889989	0.365173	108	0.617188
733.905	17:10:1.140	43.462229950	1.272889989	0.405461	108	0.589844
734.155	17:10:1.390	43.462229950	1.272889989	0.373219	108	0.605469
734.405	17:10:1.640	43.462229950	1.272889989	0.332073	108	0.664062
734.655	17:10:1.890	43.462229950	1.272889989	0.363065	108	0.710938
734.905	17:10:2.140	43.462229950	1.272889989	0.383264	108	0.6875
735.155	17:10:2.390	43.462229950	1.272889989	0.392306	108	0.65625
735.405	17:10:2.640	43.462229950	1.272889989	0.410787	108	0.597656
735.655	17:10:2.890	43.462229950	1.272889989	0.382812	108	0.585938
735.905	17:10:3.140	43.462229950	1.272889989	0.372112	108	0.582031
736.155	17:10:3.390	43.462229950	1.272889989	0.379453	108	0.617188
736.405	17:10:3.640	43.462229950	1.272889989	0.391604	108	0.601562
736.655	17:10:3.890	43.462229950	1.272889989	0.389131	108	0.59375
736.905	17:10:4.140	43.462229950	1.272889989	0.3912	108	0.652344
737.155	17:10:4.390	43.462229950	1.272889989	0.401796	108	0.589844
737.405	17:10:4.640	43.462229950	1.272889989	0.384214	108	0.582031
737.655	17:10:4.890	43.462229950	1.272889989	0.390069	108	0.570312
737.905	17:10:5.140	43.462229950	1.272889989	0.383158	108	0.5625
738.155	17:10:5.390	43.462229950	1.272889989	0.382804	108	0.570312
738.405	17:10:5.640	43.462229950	1.272889989	0.378547	108	0.574219
738.655	17:10:5.890	43.462229950	1.272889989	0.379631	108	0.585938
738.905	17:10:6.140	43.462229950	1.272889989	0.387928	108	0.59375
739.155	17:10:6.390	43.462229950	1.272889989	0.388168	108	0.582031
739.405	17:10:6.640	43.462229950	1.272889989	0.383974	108	0.578125
739.655	17:10:6.890	43.462229950	1.272889989	0.383905	108	0.578125
739.905	17:10:7.140	43.462229950	1.272889989	0.380805	108	0.578125
740.155	17:10:7.390	43.462229950	1.272889989	0.383174	108	0.585938
740.405	17:10:7.640	43.462229950	1.272889989	0.387174	108	0.578125
740.655	17:10:7.890	43.462229950	1.272889989	0.381712	108	0.589844
740.905	17:10:8.140	43.462229950	1.272889989	0.388775	108	0.550781
741.155	17:10:8.390	43.462229950	1.272889989	0.39354	108	0.550781
741.405	17:10:8.640	43.462229950	1.272889989	0.372768	108	0.574219
741.655	17:10:8.890	43.462229950	1.272889989	0.37804	108	0.582031
741.905	17:10:9.140	43.462229950	1.272889989	0.378552	108	0.582031
742.155	17:10:9.390	43.462229950	1.272889989	0.375129	108	0.59375
742.405	17:10:9.640	43.462229950	1.272889989	0.375769	108	0.621094
742.655	17:10:9.890	43.462229950	1.272889989	0.382023	108	0.601562
742.905	17:10:10.140	43.462229950	1.272889989	0.383601	108	0.59375
743.155	17:10:10.390	43.462229950	1.272889989	0.383447	108	0.59375
743.405	17:10:10.640	43.462229950	1.272889989	0.385276	108	0.589844
743.655	17:10:10.890	43.462229950	1.272889989	0.405732	108	0.566406
743.905	17:10:11.140	43.462229950	1.272889989	0.403017	108	0.566406
744.155	17:10:11.390	43.462229950	1.272889989	0.394614	108	0.566406
744.405	17:10:11.640	43.462229950	1.272889989	0.380436	108	0.570312
744.655	17:10:11.890	43.462229950	1.272889989	0.380436	108	0.570312
744.905	17:10:12.140	43.462229950	1.272889989	0.382767	108	0.578125
745.155	17:10:12.390	43.462229950	1.272889989	0.379118	108	0.582031
745.405	17:10:12.640	43.462229950	1.272889989	0.381936	108	0.59375
745.655	17:10:12.890	43.462229950	1.272889989	0.383556	108	0.59375
745.905	17:10:13.140	43.462229950	1.272889989	0.383874	108	0.59375
746.155	17:10:13.390	43.462229950	1.272889989	0.382282	108	0.601562
746.405	17:10:13.640	43.462229950	1.272889989	0.387402	108	0.59375
746.655	17:10:13.890	43.462229950	1.272889989	0.388687	108	0.582031
746.905	17:10:14.140	43.462229950	1.272889989	0.388263	108	0.574219
747.155	17:10:14.390	43.462229950	1.272889989	0.395733	108	0.558594
747.405	17:10:14.640	43.462229950	1.272889989	0.395837	108	0.546875
747.655	17:10:14.890	43.462229950	1.272889989	0.380744	108	0.554688
747.905	17:10:15.140	43.462229950	1.272889989	0.38569	108	0.5625
748.155	17:10:15.390	43.462229950	1.272889989	0.382193	108	0.578125
748.405	17:10:15.640	43.462229950	1.272889989	0.385282	108	0.578125
748.655	17:10:15.890	43.462229950	1.272889989	0.388791	108	0.578125
748.905	17:10:16.140	43.462229950	1.272889989	0.377214	108	0.585938
749.155	17:10:16.390	43.462229950	1.272889989	0.386862	108	0.585938
749.405	17:10:16.640	43.462229950	1.272889989	0.377438	108	0.582031
749.655	17:10:16.890	43.462229950	1.272889989	0.379996	108	0.578125
749.905	17:10:17.140	43.462229950	1.272889989	0.384125	108	0.585938
750.155	17:10:17.390	43.462229950	1.272889989	0.385099	108	0.585938
750.405	17:10:17.640	43.462229950	1.272889989	0.385145	108	0.585938
750.655	17:10:17.890	43.462229950	1.272889989	0.394745	108	0.574219
750.905	17:10:18.140	43.462229950	1.272889989	0.39994	108	0.539062
751.155	17:10:18.390	43.462229950	1.272889989	0.389899	108	0.53125
751.405	17:10:18.640	43.462229950	1.272889989	0.385377	108	0.550781
751.655	17:10:18.890	43.462229950	1.272889989	0.389941	108	0.558594
751.905	17:10:19.140	43.462229950	1.272889989	0.388499	108	0.550781
752.155	17:10:19.390	43.462229950	1.272889989	0.38968	108	0.539062
752.405	17:10:19.640	43.462229950	1.272889989	0.389794	108	0.542969
752.655	17:10:19.890	43.462229950	1.272889989	0.388841	108	0.542969
752.905	17:10:20.140	43.462229950	1.272889989	0.38844	108	0.546875
753.155	17:10:20.390	43.462229950	1.272889989	0.386229	108	0.558594
753.405	17:10:20.640	43.462229950	1.272889989	0.386229	108	0.566406
753.655	17:10:20.890	43.462229950	1.272889989	0.387276	108	0.570312
753.905	17:10:21.140	43.462229950	1.272889989	0.387464	107	0.570312
754.155	17:10:21.390	43.462229950	1.272889989	0.38375	107	0.585938
754.405	17:10:21.640	43.462229950	1.272889989	0.398931	107	0.542969
754.655	17:10:21.890	43.462229950	1.272889989	0.39778	107	0.511719
754.905	17:10:22.140	43.462229950	1.272889989	0.372004	107	0.539062
755.155	17:10:22.390	43.462229950	1.272889989	0.384628	107	0.558594
755.405	17:10:22.640	43.462229950	1.272889989	0.382195	107	0.5625
755.655	17:10:22.890	43.462229950	1.272889989	0.385416	107	0.578125
755.905	17:10:23.140	43.462229950	1.272889989	0.384463	108	0.582031
756.155	17:10:23.390	43.462229950	1.272889989	0.383719	108	0.585938
756.405	17:10:23.640	43.462229950	1.272889989	0.395472	108	0.578125
756.655	17:10:23.890	43.462229950	1.272889989	0.382044	108	0.582031
756.905	17:10:24.140	43.462229950	1.272889989	0.384351	108	0.59375
757.155	17:10:24.390	43.462229950	1.272889989	0.372283	108	0.613281
757.405	17:10:24.640	43.462229950	1.272889989	0.378856	108	0.621094
757.655	17:10:24.890	43.462229950	1.272889989	0.392064	108	0.605469
757.905	17:10:25.140	43.462229950	1.272889989	0.389187	108	0.59375
758.155	17:10:25.390	43.462229950	1.272889989	0.390003	108	0.578125
758.405	17:10:25.640	43.462229950	1.272889989	0.397125	108	0.566406
758.655	17:10:25.890	43.462229950	1.272889989	0.38879	108	0.5625
758.905	17:10:26.140	43.462229950	1.272889989	0.382022	108	0.574219
759.155	17:10:26.390	43.462229950	1.272889989	0.385025	108	0.585938
759.405	17:10:26.640	43.462229950	1.272889989	0.381813	108	0.601562
759.655	17:10:26.890	43.462229950	1.272889989	0.376012	108	0.621094
759.905	17:10:27.140	43.462229950	1.272889989	0.339834	108	0.667969
760.155	17:10:27.390	43.462229950	1.272889989	0.434935	108	0.597656
760.405	17:10:27.640	43.462229950	1.272889989	0.381714	108	0.632812
760.655	17:10:27.890	43.462229950	1.272889989	0.385723	108	0.617188
760.905	17:10:28.140	43.462229950	1.272889989	0.408659	108	0.597656
761.155	17:10:28.390	43.462229950	1.272889989	0.395023	108	0.578125
761.405	17:10:28.640	43.462229950	1.272889989	0.367277	108	0.585938
761.655	17:10:28.890	43.462229950	1.272889989	0.402653	108	0.601562
761.905	17:10:29.140	43.462229950	1.272889989	0.391642	107	0.589844
762.155	17:10:29.390	43.462229950	1.272889989	0.371239	107	0.628906
762.405	17:10:29.640	43.462229950	1.272889989	0.370023	107	0.636719
762.655	17:10:29.890	43.462229950	1.272889989	0.390794	107	0.648438
762.905	17:10:30.140	43.462229950	1.272889989	0.393854	107	0.625
763.155	17:10:30.390	43.462229950	1.272889989	0.393507	107	0.605469
763.405	17:10:30.640	43.462229950	1.272889989	0.38648	107	0.570312
763.655	17:10:30.890	43.462229950	1.272889989	0.392218	107	0.570312
763.905	17:10:31.140	43.462229950	1.272889989	0.390828	107	0.570312
764.155	17:10:31.390	43.462229950	1.272889989	0.387882	107	0.578125
764.405	17:10:31.640	43.462229950	1.272889989	0.382441	107	0.59375
764.655	17:10:31.890	43.462229950	1.272889989	0.386431	107	0.605469
764.905	17:10:32.140	43.462229950	1.272889989	0.385926	107	0.613281
765.155	17:10:32.390	43.462229950	1.272889989	0.408299	107	0.578125
765.405	17:10:32.640	43.462229950	1.272889989	0.393893	107	0.597656
765.655	17:10:32.890	43.462229950	1.272889989	0.374591	107	0.59375
765.905	17:10:33.140	43.462229950	1.272889989	0.395427	108	0.601562
766.155	17:10:33.390	43.462229950	1.272889989	0.392459	108	0.597656
766.405	17:10:33.640	43.462229950	1.272889989	0.371324	108	0.597656
766.655	17:10:33.890	43.462229950	1.272889989	0.402988	108	0.574219
766.905	17:10:34.140	43.462229950	1.272889989	0.395381	108	0.5625
767.155	17:10:34.390	43.462229950	1.272889989	0.395381	108	0.566406
767.405	17:10:34.640	43.462229950	1.272889989	0.382671	108	0.597656
767.655	17:10:34.890	43.462229950	1.272889989	0.404803	108	0.574219
767.905	17:10:35.140	43.462229950	1.272889989	0.391352	107	0.5625
768.155	17:10:35.390	43.462229950	1.272889989	0.398471	107	0.542969
768.405	17:10:35.640	43.462229950	1.272889989	0.391003	107	0.554688
768.655	17:10:35.890	43.462229950	1.272889989	0.38016	107	0.574219
768.905	17:10:36.140	43.462229950	1.272889989	0.388844	107	0.585938
769.155	17:10:36.390	43.462229950	1.272889989	0.395423	107	0.578125
769.405	17:10:36.640	43.462229950	1.272889989	0.390648	107	0.582031
769.655	17:10:36.890	43.462229950	1.272889989	0.391319	107	0.578125
769.905	17:10:37.140	43.462229950	1.272889989	0.391829	107	0.574219
770.155	17:10:37.390	43.462229950	1.272889989	0.391419	107	0.578125
770.405	17:10:37.640	43.462229950	1.272889989	0.392127	107	0.585938
770.655	17:10:37.890	43.462229950	1.272889989	0.390828	107	0.585938
770.905	17:10:38.140	43.462229950	1.272889989	0.390753	107	0.585938
771.155	17:10:38.390	43.462229950	1.272889989	0.396433	107	0.578125
771.405	17:10:38.640	43.462229950	1.272889989	0.403619	107	0.558594
771.655	17:10:38.890	43.462229950	1.272889989	0.392904	107	0.566406
771.905	17:10:39.140	43.462229950	1.272889989	0.390894	107	0.574219
772.155	17:10:39.390	43.462229950	1.272889989	0.389204	107	0.578125
772.405	17:10:39.640	43.462229950	1.272889989	0.391575	107	0.578125
772.655	17:10:39.890	43.462229950	1.272889989	0.385951	107	0.582031
772.905	17:10:40.140	43.462229950	1.272889989	0.386278	107	0.585938
773.155	17:10:40.390	43.462229950	1.272889989	0.383559	107	0.601562
773.405	17:10:40.640	43.462229950	1.272889989	0.383559	107	0.605469
773.655	17:10:40.890	43.462229950	1.272889989	0.387262	107	0.597656
773.905	17:10:41.140	43.462229950	1.272889989	0.387262	107	0.609375
774.155	17:10:41.390	43.462229950	1.272889989	0.388177	107	0.621094
774.405	17:10:41.640	43.462229950	1.272889989	0.392453	107	0.613281
774.655	17:10:41.890	43.462229950	1.272889989	0.398953	107	0.59375
774.905	17:10:42.140	43.462229950	1.272889989	0.399603	107	0.578125
775.155	17:10:42.390	43.462229950	1.272889989	0.390371	107	0.566406
775.405	17:10:42.640	43.462229950	1.272889989	0.382273	107	0.574219
775.655	17:10:42.890	43.462229950	1.272889989	0.390673	107	0.578125
775.905	17:10:43.140	43.462229950	1.272889989	0.374353	107	0.578125
776.155	17:10:43.390	43.462229950	1.272889989	0.387884	107	0.582031
776.405	17:10:43.640	43.462229950	1.272889989	0.388842	107	0.589844
776.655	17:10:43.890	43.462229950	1.272889989	0.394203	107	0.59375
776.905	17:10:44.140	43.462229950	1.272889989	0.382127	107	0.605469
777.155	17:10:44.390	43.462229950	1.272889989	0.390111	107	0.605469
777.405	17:10:44.640	43.462229950	1.272889989	0.38121	107	0.609375
777.655	17:10:44.890	43.462229950	1.272889989	0.387532	107	0.628906
777.905	17:10:45.140	43.462229950	1.272889989	0.39707	107	0.621094
778.155	17:10:45.390	43.462229950	1.272889989	0.400521	107	0.605469
