Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
395.748	10:25:25.783	43.462229950	1.272889989	0.427224	108	0.667969
395.998	10:25:26.033	43.462229950	1.272889989	0.474762	108	0.628906
396.248	10:25:26.283	43.462229950	1.272889989	0.446191	108	0.589844
396.498	10:25:26.533	43.462229950	1.272889989	0.443386	108	0.585938
396.748	10:25:26.783	43.462229950	1.272889989	0.451676	108	0.574219
396.998	10:25:27.033	43.462229950	1.272889989	0.453879	108	0.554688
397.248	10:25:27.283	43.462229950	1.272889989	0.431229	109	0.589844
397.498	10:25:27.533	43.462229950	1.272889989	0.452245	109	0.59375
397.748	10:25:27.783	43.462229950	1.272889989	0.417004	109	0.644531
397.998	10:25:28.033	43.462229950	1.272889989	0.422002	109	0.667969
398.248	10:25:28.283	43.462229950	1.272889989	0.450403	109	0.65625
398.498	10:25:28.533	43.462229950	1.272889989	0.452478	109	0.628906
398.748	10:25:28.783	43.462229950	1.272889989	0.450872	109	0.597656
398.998	10:25:29.033	43.462229950	1.272889989	0.443409	109	0.59375
399.248	10:25:29.283	43.462229950	1.272889989	0.444001	109	0.585938
399.498	10:25:29.533	43.462229950	1.272889989	0.444504	109	0.578125
399.748	10:25:29.783	43.462229950	1.272889989	0.444046	109	0.578125
399.998	10:25:30.033	43.462229950	1.272889989	0.443499	109	0.578125
400.248	10:25:30.283	43.462229950	1.272889989	0.433911	109	0.597656
400.498	10:25:30.533	43.462229950	1.272889989	0.44095	109	0.597656
400.748	10:25:30.783	43.462229950	1.272889989	0.457563	109	0.574219
400.998	10:25:31.033	43.462229950	1.272889989	0.465924	109	0.558594
401.248	10:25:31.283	43.462229950	1.272889989	0.432956	109	0.589844
401.498	10:25:31.533	43.462229950	1.272889989	0.459138	109	0.585938
401.748	10:25:31.783	43.462229950	1.272889989	0.440252	109	0.578125
401.998	10:25:32.033	43.462229950	1.272889989	0.438109	109	0.578125
402.248	10:25:32.283	43.462229950	1.272889989	0.448376	109	0.585938
402.498	10:25:32.533	43.462229950	1.272889989	0.444413	109	0.578125
402.748	10:25:32.783	43.462229950	1.272889989	0.443894	109	0.578125
402.998	10:25:33.033	43.462229950	1.272889989	0.441878	109	0.570312
403.248	10:25:33.283	43.462229950	1.272889989	0.448455	108	0.566406
403.498	10:25:33.533	43.462229950	1.272889989	0.441687	108	0.566406
403.748	10:25:33.783	43.462229950	1.272889989	0.450755	108	0.5625
403.998	10:25:34.033	43.462229950	1.272889989	0.439565	108	0.5625
404.248	10:25:34.283	43.462229950	1.272889989	0.444906	108	0.566406
404.498	10:25:34.533	43.462229950	1.272889989	0.439629	108	0.566406
404.748	10:25:34.783	43.462229950	1.272889989	0.434145	108	0.585938
404.998	10:25:35.033	43.462229950	1.272889989	0.46558	108	0.5625
405.248	10:25:35.283	43.462229950	1.272889989	0.440736	108	0.578125
405.498	10:25:35.533	43.462229950	1.272889989	0.417087	108	0.589844
405.748	10:25:35.783	43.462229950	1.272889989	0.437595	108	0.632812
405.998	10:25:36.033	43.462229950	1.272889989	0.447375	108	0.625
406.248	10:25:36.283	43.462229950	1.272889989	0.457899	108	0.59375
406.498	10:25:36.533	43.462229950	1.272889989	0.450924	108	0.582031
406.748	10:25:36.783	43.462229950	1.272889989	0.444637	108	0.578125
406.998	10:25:37.033	43.462229950	1.272889989	0.454177	108	0.558594
407.248	10:25:37.283	43.462229950	1.272889989	0.453295	108	0.558594
407.498	10:25:37.533	43.462229950	1.272889989	0.445596	108	0.5625
407.748	10:25:37.783	43.462229950	1.272889989	0.44233	108	0.574219
407.998	10:25:38.033	43.462229950	1.272889989	0.460053	108	0.574219
408.248	10:25:38.283	43.462229950	1.272889989	0.447401	108	0.574219
408.498	10:25:38.533	43.462229950	1.272889989	0.444424	108	0.578125
408.748	10:25:38.783	43.462229950	1.272889989	0.444902	108	0.578125
408.998	10:25:39.033	43.462229950	1.272889989	0.43644	108	0.59375
409.248	10:25:39.283	43.462229950	1.272889989	0.436971	108	0.609375
409.498	10:25:39.533	43.462229950	1.272889989	0.448948	108	0.609375
409.748	10:25:39.783	43.462229950	1.272889989	0.449132	108	0.597656
409.998	10:25:40.033	43.462229950	1.272889989	0.447795	108	0.578125
410.248	10:25:40.283	43.462229950	1.272889989	0.447372	108	0.570312
410.498	10:25:40.533	43.462229950	1.272889989	0.454407	108	0.554688
410.748	10:25:40.783	43.462229950	1.272889989	0.447849	108	0.542969
410.998	10:25:41.033	43.462229950	1.272889989	0.440076	108	0.554688
411.248	10:25:41.283	43.462229950	1.272889989	0.44509	108	0.5625
411.498	10:25:41.533	43.462229950	1.272889989	0.442221	108	0.566406
411.748	10:25:41.783	43.462229950	1.272889989	0.444912	108	0.578125
411.998	10:25:42.033	43.462229950	1.272889989	0.445502	108	0.578125
412.248	10:25:42.283	43.462229950	1.272889989	0.444827	108	0.582031
412.498	10:25:42.533	43.462229950	1.272889989	0.461841	108	0.582031
412.748	10:25:42.783	43.462229950	1.272889989	0.441133	108	0.550781
412.998	10:25:43.033	43.462229950	1.272889989	0.431457	108	0.566406
413.248	10:25:43.283	43.462229950	1.272889989	0.442238	109	0.585938
413.498	10:25:43.533	43.462229950	1.272889989	0.443284	109	0.597656
413.748	10:25:43.783	43.462229950	1.272889989	0.443059	109	0.613281
413.998	10:25:44.033	43.462229950	1.272889989	0.451132	109	0.613281
414.248	10:25:44.283	43.462229950	1.272889989	0.446611	109	0.605469
414.498	10:25:44.533	43.462229950	1.272889989	0.45262	109	0.585938
414.748	10:25:44.783	43.462229950	1.272889989	0.452821	109	0.585938
414.998	10:25:45.033	43.462229950	1.272889989	0.443858	109	0.574219
415.248	10:25:45.283	43.462229950	1.272889989	0.444644	109	0.566406
415.498	10:25:45.533	43.462229950	1.272889989	0.437141	109	0.574219
415.748	10:25:45.783	43.462229950	1.272889989	0.440182	109	0.582031
415.998	10:25:46.033	43.462229950	1.272889989	0.464234	109	0.554688
416.248	10:25:46.283	43.462229950	1.272889989	0.439895	109	0.550781
416.498	10:25:46.533	43.462229950	1.272889989	0.432158	109	0.582031
416.748	10:25:46.783	43.462229950	1.272889989	0.456276	109	0.609375
416.998	10:25:47.033	43.462229950	1.272889989	0.431457	109	0.613281
417.248	10:25:47.283	43.462229950	1.272889989	0.446811	108	0.640625
417.498	10:25:47.533	43.462229950	1.272889989	0.438252	108	0.625
417.748	10:25:47.783	43.462229950	1.272889989	0.449204	108	0.625
417.998	10:25:48.033	43.462229950	1.272889989	0.445942	108	0.609375
418.248	10:25:48.283	43.462229950	1.272889989	0.440159	108	0.613281
418.498	10:25:48.533	43.462229950	1.272889989	0.449241	108	0.589844
418.748	10:25:48.783	43.462229950	1.272889989	0.446443	108	0.582031
418.998	10:25:49.033	43.462229950	1.272889989	0.446443	108	0.582031
419.248	10:25:49.283	43.462229950	1.272889989	0.465983	108	0.574219
419.498	10:25:49.533	43.462229950	1.272889989	0.444441	108	0.546875
419.748	10:25:49.783	43.462229950	1.272889989	0.437208	108	0.574219
419.998	10:25:50.033	43.462229950	1.272889989	0.435965	108	0.589844
420.248	10:25:50.283	43.462229950	1.272889989	0.445265	108	0.59375
420.498	10:25:50.533	43.462229950	1.272889989	0.445381	108	0.59375
420.748	10:25:50.783	43.462229950	1.272889989	0.446023	108	0.589844
420.998	10:25:51.033	43.462229950	1.272889989	0.441791	108	0.597656
421.248	10:25:51.283	43.462229950	1.272889989	0.447491	108	0.605469
421.498	10:25:51.533	43.462229950	1.272889989	0.453886	108	0.59375
421.748	10:25:51.783	43.462229950	1.272889989	0.409903	108	0.644531
421.998	10:25:52.033	43.462229950	1.272889989	0.470258	108	0.589844
422.248	10:25:52.283	43.462229950	1.272889989	0.430286	108	0.609375
422.498	10:25:52.533	43.462229950	1.272889989	0.444576	108	0.621094
422.748	10:25:52.783	43.462229950	1.272889989	0.450995	108	0.613281
422.998	10:25:53.033	43.462229950	1.272889989	0.462251	108	0.585938
423.248	10:25:53.283	43.462229950	1.272889989	0.454385	108	0.570312
423.498	10:25:53.533	43.462229950	1.272889989	0.441536	108	0.574219
423.748	10:25:53.783	43.462229950	1.272889989	0.42931	108	0.617188
423.998	10:25:54.033	43.462229950	1.272889989	0.436575	108	0.625
424.248	10:25:54.283	43.462229950	1.272889989	0.445732	108	0.621094
424.498	10:25:54.533	43.462229950	1.272889989	0.457594	108	0.597656
424.748	10:25:54.783	43.462229950	1.272889989	0.454365	108	0.574219
424.998	10:25:55.033	43.462229950	1.272889989	0.462568	108	0.5625
425.248	10:25:55.283	43.462229950	1.272889989	0.44113	108	0.5625
425.498	10:25:55.533	43.462229950	1.272889989	0.449153	108	0.558594
425.748	10:25:55.783	43.462229950	1.272889989	0.446073	108	0.550781
425.998	10:25:56.033	43.462229950	1.272889989	0.448378	108	0.550781
426.248	10:25:56.283	43.462229950	1.272889989	0.448642	108	0.550781
426.498	10:25:56.533	43.462229950	1.272889989	0.452632	108	0.542969
426.748	10:25:56.783	43.462229950	1.272889989	0.449106	108	0.542969
426.998	10:25:57.033	43.462229950	1.272889989	0.465201	108	0.535156
427.248	10:25:57.283	43.462229950	1.272889989	0.438951	108	0.542969
427.498	10:25:57.533	43.462229950	1.272889989	0.427562	108	0.574219
427.748	10:25:57.783	43.462229950	1.272889989	0.434507	108	0.59375
427.998	10:25:58.033	43.462229950	1.272889989	0.448171	108	0.59375
428.248	10:25:58.283	43.462229950	1.272889989	0.432845	108	0.605469
428.498	10:25:58.533	43.462229950	1.272889989	0.449431	108	0.625
428.748	10:25:58.783	43.462229950	1.272889989	0.460981	108	0.601562
428.998	10:25:59.033	43.462229950	1.272889989	0.45134	108	0.585938
429.248	10:25:59.283	43.462229950	1.272889989	0.450907	108	0.574219
429.498	10:25:59.533	43.462229950	1.272889989	0.452041	108	0.558594
429.748	10:25:59.783	43.462229950	1.272889989	0.465686	108	0.542969
429.998	10:26:0.033	43.462229950	1.272889989	0.444261	108	0.523438
430.248	10:26:0.283	43.462229950	1.272889989	0.445706	108	0.539062
430.498	10:26:0.533	43.462229950	1.272889989	0.446393	108	0.542969
430.748	10:26:0.783	43.462229950	1.272889989	0.435425	108	0.570312
430.998	10:26:1.033	43.462229950	1.272889989	0.447717	108	0.578125
431.248	10:26:1.283	43.462229950	1.272889989	0.448109	108	0.578125
431.498	10:26:1.533	43.462229950	1.272889989	0.444986	108	0.582031
431.748	10:26:1.783	43.462229950	1.272889989	0.456837	108	0.570312
431.998	10:26:2.033	43.462229950	1.272889989	0.437349	108	0.570312
432.248	10:26:2.283	43.462229950	1.272889989	0.437537	108	0.597656
432.498	10:26:2.533	43.462229950	1.272889989	0.446826	108	0.597656
432.748	10:26:2.783	43.462229950	1.272889989	0.443197	108	0.605469
432.998	10:26:3.033	43.462229950	1.272889989	0.436348	108	0.617188
433.248	10:26:3.283	43.462229950	1.272889989	0.443981	108	0.636719
433.498	10:26:3.533	43.462229950	1.272889989	0.446163	108	0.625
433.748	10:26:3.783	43.462229950	1.272889989	0.448426	108	0.621094
433.998	10:26:4.033	43.462229950	1.272889989	0.463699	108	0.574219
434.248	10:26:4.283	43.462229950	1.272889989	0.458621	108	0.546875
434.498	10:26:4.533	43.462229950	1.272889989	0.416918	108	0.59375
434.748	10:26:4.783	43.462229950	1.272889989	0.438928	108	0.65625
434.998	10:26:5.033	43.462229950	1.272889989	0.450428	108	0.609375
435.248	10:26:5.283	43.462229950	1.272889989	0.439431	108	0.625
435.498	10:26:5.533	43.462229950	1.272889989	0.445031	108	0.625
435.748	10:26:5.783	43.462229950	1.272889989	0.450894	108	0.613281
435.998	10:26:6.033	43.462229950	1.272889989	0.450328	108	0.601562
436.248	10:26:6.283	43.462229950	1.272889989	0.442723	108	0.609375
436.498	10:26:6.533	43.462229950	1.272889989	0.44194	108	0.625
436.748	10:26:6.783	43.462229950	1.272889989	0.444842	108	0.625
436.998	10:26:7.033	43.462229950	1.272889989	0.443342	108	0.609375
437.248	10:26:7.283	43.462229950	1.272889989	0.442383	108	0.609375
437.498	10:26:7.533	43.462229950	1.272889989	0.453575	108	0.617188
437.748	10:26:7.783	43.462229950	1.272889989	0.447079	108	0.609375
437.998	10:26:8.033	43.462229950	1.272889989	0.442751	108	0.59375
438.248	10:26:8.283	43.462229950	1.272889989	0.439646	108	0.613281
438.498	10:26:8.533	43.462229950	1.272889989	0.434855	108	0.621094
438.748	10:26:8.783	43.462229950	1.272889989	0.420334	108	0.671875
438.998	10:26:9.033	43.462229950	1.272889989	0.477244	108	0.625
439.248	10:26:9.283	43.462229950	1.272889989	0.459008	108	0.582031
439.498	10:26:9.533	43.462229950	1.272889989	0.43891	108	0.578125
439.748	10:26:9.783	43.462229950	1.272889989	0.445062	108	0.585938
439.998	10:26:10.033	43.462229950	1.272889989	0.442907	108	0.597656
440.248	10:26:10.283	43.462229950	1.272889989	0.441222	108	0.59375
440.498	10:26:10.533	43.462229950	1.272889989	0.45002	108	0.597656
440.748	10:26:10.783	43.462229950	1.272889989	0.439612	108	0.675781
440.998	10:26:11.033	43.462229950	1.272889989	0.474394	108	0.589844
441.248	10:26:11.283	43.462229950	1.272889989	0.435005	108	0.613281
441.498	10:26:11.533	43.462229950	1.272889989	0.43939	108	0.640625
441.748	10:26:11.783	43.462229950	1.272889989	0.464733	108	0.617188
441.998	10:26:12.033	43.462229950	1.272889989	0.448873	108	0.589844
442.248	10:26:12.283	43.462229950	1.272889989	0.446602	108	0.589844
442.498	10:26:12.533	43.462229950	1.272889989	0.446642	108	0.589844
442.748	10:26:12.783	43.462229950	1.272889989	0.439906	108	0.59375
442.998	10:26:13.033	43.462229950	1.272889989	0.452102	108	0.585938
443.248	10:26:13.283	43.462229950	1.272889989	0.475791	108	0.609375
443.498	10:26:13.533	43.462229950	1.272889989	0.439787	108	0.597656
443.748	10:26:13.783	43.462229950	1.272889989	0.445846	108	0.597656
443.998	10:26:14.033	43.462229950	1.272889989	0.4469	108	0.59375
444.248	10:26:14.283	43.462229950	1.272889989	0.446474	108	0.59375
444.498	10:26:14.533	43.462229950	1.272889989	0.446478	108	0.59375
444.748	10:26:14.783	43.462229950	1.272889989	0.442263	108	0.582031
444.998	10:26:15.033	43.462229950	1.272889989	0.439656	108	0.597656
445.248	10:26:15.283	43.462229950	1.272889989	0.44933	108	0.601562
445.498	10:26:15.533	43.462229950	1.272889989	0.452293	108	0.585938
445.748	10:26:15.783	43.462229950	1.272889989	0.444625	108	0.582031
445.998	10:26:16.033	43.462229950	1.272889989	0.44969	108	0.585938
446.248	10:26:16.283	43.462229950	1.272889989	0.450009	108	0.582031
446.498	10:26:16.533	43.462229950	1.272889989	0.445975	108	0.585938
446.748	10:26:16.783	43.462229950	1.272889989	0.426827	108	0.628906
446.998	10:26:17.033	43.462229950	1.272889989	0.451008	108	0.632812
447.248	10:26:17.283	43.462229950	1.272889989	0.453002	107	0.605469
447.498	10:26:17.533	43.462229950	1.272889989	0.452149	107	0.589844
447.748	10:26:17.783	43.462229950	1.272889989	0.45389	107	0.578125
447.998	10:26:18.033	43.462229950	1.272889989	0.45043	107	0.578125
448.248	10:26:18.283	43.462229950	1.272889989	0.45256	107	0.558594
448.498	10:26:18.533	43.462229950	1.272889989	0.450087	107	0.546875
448.748	10:26:18.783	43.462229950	1.272889989	0.448413	107	0.554688
448.998	10:26:19.033	43.462229950	1.272889989	0.452604	107	0.550781
449.248	10:26:19.283	43.462229950	1.272889989	0.43848	108	0.566406
449.498	10:26:19.533	43.462229950	1.272889989	0.439491	108	0.589844
449.748	10:26:19.783	43.462229950	1.272889989	0.459169	108	0.5625
449.998	10:26:20.033	43.462229950	1.272889989	0.456313	108	0.535156
450.248	10:26:20.283	43.462229950	1.272889989	0.444265	108	0.558594
450.498	10:26:20.533	43.462229950	1.272889989	0.435892	108	0.585938
450.748	10:26:20.783	43.462229950	1.272889989	0.446805	108	0.59375
450.998	10:26:21.033	43.462229950	1.272889989	0.447434	108	0.59375
451.248	10:26:21.283	43.462229950	1.272889989	0.450557	107	0.578125
451.498	10:26:21.533	43.462229950	1.272889989	0.447359	107	0.585938
451.748	10:26:21.783	43.462229950	1.272889989	0.413505	107	0.601562
451.998	10:26:22.033	43.462229950	1.272889989	0.46431	107	0.59375
452.248	10:26:22.283	43.462229950	1.272889989	0.456218	107	0.558594
452.498	10:26:22.533	43.462229950	1.272889989	0.449493	107	0.558594
452.748	10:26:22.783	43.462229950	1.272889989	0.43743	107	0.585938
452.998	10:26:23.033	43.462229950	1.272889989	0.436032	107	0.605469
453.248	10:26:23.283	43.462229950	1.272889989	0.443824	108	0.617188
453.498	10:26:23.533	43.462229950	1.272889989	0.457323	108	0.605469
453.748	10:26:23.783	43.462229950	1.272889989	0.448327	108	0.59375
453.998	10:26:24.033	43.462229950	1.272889989	0.447345	108	0.589844
454.248	10:26:24.283	43.462229950	1.272889989	0.449228	108	0.589844
454.498	10:26:24.533	43.462229950	1.272889989	0.446513	108	0.585938
454.748	10:26:24.783	43.462229950	1.272889989	0.447424	108	0.59375
454.998	10:26:25.033	43.462229950	1.272889989	0.443785	108	0.605469
455.248	10:26:25.283	43.462229950	1.272889989	0.436503	108	0.609375
455.498	10:26:25.533	43.462229950	1.272889989	0.448656	108	0.605469
455.748	10:26:25.783	43.462229950	1.272889989	0.410621	108	0.660156
455.998	10:26:26.033	43.462229950	1.272889989	0.451124	108	0.582031
456.248	10:26:26.283	43.462229950	1.272889989	0.430412	108	0.648438
456.498	10:26:26.533	43.462229950	1.272889989	0.461937	108	0.585938
456.748	10:26:26.783	43.462229950	1.272889989	0.457154	108	0.5625
456.998	10:26:27.033	43.462229950	1.272889989	0.436129	108	0.578125
457.248	10:26:27.283	43.462229950	1.272889989	0.444493	108	0.59375
457.498	10:26:27.533	43.462229950	1.272889989	0.46713	108	0.605469
457.748	10:26:27.783	43.462229950	1.272889989	0.449054	108	0.570312
457.998	10:26:28.033	43.462229950	1.272889989	0.448306	108	0.574219
458.248	10:26:28.283	43.462229950	1.272889989	0.447991	108	0.578125
458.498	10:26:28.533	43.462229950	1.272889989	0.392963	108	0.59375
458.748	10:26:28.783	43.462229950	1.272889989	0.445431	108	0.675781
458.998	10:26:29.033	43.462229950	1.272889989	0.4806	108	0.574219
459.248	10:26:29.283	43.462229950	1.272889989	0.464315	107	0.542969
459.498	10:26:29.533	43.462229950	1.272889989	0.445739	107	0.5625
459.748	10:26:29.783	43.462229950	1.272889989	0.440736	107	0.578125
459.998	10:26:30.033	43.462229950	1.272889989	0.441796	107	0.597656
460.248	10:26:30.283	43.462229950	1.272889989	0.439349	107	0.609375
460.498	10:26:30.533	43.462229950	1.272889989	0.452421	107	0.578125
460.748	10:26:30.783	43.462229950	1.272889989	0.450178	107	0.574219
460.998	10:26:31.033	43.462229950	1.272889989	0.440217	107	0.578125
461.248	10:26:31.283	43.462229950	1.272889989	0.429147	108	0.585938
461.498	10:26:31.533	43.462229950	1.272889989	0.4723	108	0.605469
461.748	10:26:31.783	43.462229950	1.272889989	0.478444	108	0.539062
461.998	10:26:32.033	43.462229950	1.272889989	0.443728	108	0.53125
462.248	10:26:32.283	43.462229950	1.272889989	0.427454	108	0.570312
462.498	10:26:32.533	43.462229950	1.272889989	0.440652	108	0.5625
462.748	10:26:32.783	43.462229950	1.272889989	0.427946	108	0.605469
462.998	10:26:33.033	43.462229950	1.272889989	0.445975	108	0.625
463.248	10:26:33.283	43.462229950	1.272889989	0.45198	107	0.621094
463.498	10:26:33.533	43.462229950	1.272889989	0.456326	107	0.621094
463.748	10:26:33.783	43.462229950	1.272889989	0.453039	107	0.585938
463.998	10:26:34.033	43.462229950	1.272889989	0.443551	107	0.582031
464.248	10:26:34.283	43.462229950	1.272889989	0.458303	107	0.574219
464.498	10:26:34.533	43.462229950	1.272889989	0.458947	107	0.578125
464.748	10:26:34.783	43.462229950	1.272889989	0.444763	107	0.566406
464.998	10:26:35.033	43.462229950	1.272889989	0.441968	107	0.578125
465.248	10:26:35.283	43.462229950	1.272889989	0.439619	108	0.597656
465.498	10:26:35.533	43.462229950	1.272889989	0.480802	108	0.582031
465.748	10:26:35.783	43.462229950	1.272889989	0.443357	108	0.609375
465.998	10:26:36.033	43.462229950	1.272889989	0.438087	108	0.628906
466.248	10:26:36.283	43.462229950	1.272889989	0.447426	108	0.625
466.498	10:26:36.533	43.462229950	1.272889989	0.462553	108	0.597656
466.748	10:26:36.783	43.462229950	1.272889989	0.450357	108	0.59375
466.998	10:26:37.033	43.462229950	1.272889989	0.44765	108	0.59375
467.248	10:26:37.283	43.462229950	1.272889989	0.454127	107	0.59375
467.498	10:26:37.533	43.462229950	1.272889989	0.452747	107	0.582031
467.748	10:26:37.783	43.462229950	1.272889989	0.450953	107	0.582031
467.998	10:26:38.033	43.462229950	1.272889989	0.452779	107	0.574219
468.248	10:26:38.283	43.462229950	1.272889989	0.438239	107	0.558594
468.498	10:26:38.533	43.462229950	1.272889989	0.463489	107	0.558594
468.748	10:26:38.783	43.462229950	1.272889989	0.443211	107	0.574219
468.998	10:26:39.033	43.462229950	1.272889989	0.447586	107	0.585938
469.248	10:26:39.283	43.462229950	1.272889989	0.44546	107	0.589844
469.498	10:26:39.533	43.462229950	1.272889989	0.448763	107	0.59375
469.748	10:26:39.783	43.462229950	1.272889989	0.4432	107	0.59375
469.998	10:26:40.033	43.462229950	1.272889989	0.445987	107	0.597656
470.248	10:26:40.283	43.462229950	1.272889989	0.454772	107	0.59375
470.498	10:26:40.533	43.462229950	1.272889989	0.450382	107	0.585938
470.748	10:26:40.783	43.462229950	1.272889989	0.459094	107	0.570312
470.998	10:26:41.033	43.462229950	1.272889989	0.462962	107	0.5625
471.248	10:26:41.283	43.462229950	1.272889989	0.451387	107	0.535156
471.498	10:26:41.533	43.462229950	1.272889989	0.448854	107	0.546875
471.748	10:26:41.783	43.462229950	1.272889989	0.452069	107	0.550781
471.998	10:26:42.033	43.462229950	1.272889989	0.447428	107	0.5625
472.248	10:26:42.283	43.462229950	1.272889989	0.44516	107	0.574219
472.498	10:26:42.533	43.462229950	1.272889989	0.450659	107	0.574219
472.748	10:26:42.783	43.462229950	1.272889989	0.455516	107	0.570312
472.998	10:26:43.033	43.462229950	1.272889989	0.446992	107	0.578125
473.248	10:26:43.283	43.462229950	1.272889989	0.451782	107	0.574219
473.498	10:26:43.533	43.462229950	1.272889989	0.452321	107	0.570312
473.748	10:26:43.783	43.462229950	1.272889989	0.448895	107	0.585938
473.998	10:26:44.033	43.462229950	1.272889989	0.441822	107	0.578125
474.248	10:26:44.283	43.462229950	1.272889989	0.453198	107	0.582031
474.498	10:26:44.533	43.462229950	1.272889989	0.444643	107	0.570312
474.748	10:26:44.783	43.462229950	1.272889989	0.467987	107	0.566406
474.998	10:26:45.033	43.462229950	1.272889989	0.459435	107	0.554688
475.248	10:26:45.283	43.462229950	1.272889989	0.458776	107	0.539062
475.498	10:26:45.533	43.462229950	1.272889989	0.445904	107	0.550781
475.748	10:26:45.783	43.462229950	1.272889989	0.457654	107	0.558594
475.998	10:26:46.033	43.462229950	1.272889989	0.450852	107	0.570312
476.248	10:26:46.283	43.462229950	1.272889989	0.44586	107	0.585938
476.498	10:26:46.533	43.462229950	1.272889989	0.450834	107	0.585938
476.748	10:26:46.783	43.462229950	1.272889989	0.453317	107	0.578125
476.998	10:26:47.033	43.462229950	1.272889989	0.451803	107	0.574219
477.248	10:26:47.283	43.462229950	1.272889989	0.459627	107	0.558594
477.498	10:26:47.533	43.462229950	1.272889989	0.457819	107	0.523438
477.748	10:26:47.783	43.462229950	1.272889989	0.449975	107	0.535156
477.998	10:26:48.033	43.462229950	1.272889989	0.458688	107	0.539062
478.248	10:26:48.283	43.462229950	1.272889989	0.44496	107	0.558594
478.498	10:26:48.533	43.462229950	1.272889989	0.449424	107	0.566406
478.748	10:26:48.783	43.462229950	1.272889989	0.452654	107	0.570312
478.998	10:26:49.033	43.462229950	1.272889989	0.458464	107	0.570312
479.248	10:26:49.283	43.462229950	1.272889989	0.458464	107	0.5625
479.498	10:26:49.533	43.462229950	1.272889989	0.446007	107	0.574219
479.748	10:26:49.783	43.462229950	1.272889989	0.458009	107	0.566406
479.998	10:26:50.033	43.462229950	1.272889989	0.464052	107	0.554688
480.248	10:26:50.283	43.462229950	1.272889989	0.470395	107	0.515625
480.498	10:26:50.533	43.462229950	1.272889989	0.451618	107	0.503906
480.748	10:26:50.783	43.462229950	1.272889989	0.455607	107	0.511719
480.998	10:26:51.033	43.462229950	1.272889989	0.454901	107	0.53125
481.248	10:26:51.283	43.462229950	1.272889989	0.462688	107	0.523438
481.498	10:26:51.533	43.462229950	1.272889989	0.453894	107	0.523438
481.748	10:26:51.783	43.462229950	1.272889989	0.452952	107	0.535156
481.998	10:26:52.033	43.462229950	1.272889989	0.453366	107	0.535156
482.248	10:26:52.283	43.462229950	1.272889989	0.455607	107	0.542969
482.498	10:26:52.533	43.462229950	1.272889989	0.458059	107	0.539062
482.748	10:26:52.783	43.462229950	1.272889989	0.464853	107	0.527344
482.998	10:26:53.033	43.462229950	1.272889989	0.467267	107	0.515625
483.248	10:26:53.283	43.462229950	1.272889989	0.460278	107	0.503906
483.498	10:26:53.533	43.462229950	1.272889989	0.451932	107	0.539062
483.748	10:26:53.783	43.462229950	1.272889989	0.489511	107	0.519531
483.998	10:26:54.033	43.462229950	1.272889989	0.448551	107	0.539062
484.248	10:26:54.283	43.462229950	1.272889989	0.453049	107	0.546875
484.498	10:26:54.533	43.462229950	1.272889989	0.452571	107	0.558594
484.748	10:26:54.783	43.462229950	1.272889989	0.453564	107	0.570312
484.998	10:26:55.033	43.462229950	1.272889989	0.458905	107	0.566406
485.248	10:26:55.283	43.462229950	1.272889989	0.46521	107	0.550781
485.498	10:26:55.533	43.462229950	1.272889989	0.465833	107	0.539062
485.748	10:26:55.783	43.462229950	1.272889989	0.452532	107	0.550781
485.998	10:26:56.033	43.462229950	1.272889989	0.453054	107	0.570312
486.248	10:26:56.283	43.462229950	1.272889989	0.447	107	0.585938
486.498	10:26:56.533	43.462229950	1.272889989	0.454459	107	0.59375
486.748	10:26:56.783	43.462229950	1.272889989	0.454666	107	0.59375
486.998	10:26:57.033	43.462229950	1.272889989	0.455486	107	0.585938
487.248	10:26:57.283	43.462229950	1.272889989	0.459498	107	0.578125
487.498	10:26:57.533	43.462229950	1.272889989	0.458964	107	0.574219
487.748	10:26:57.783	43.462229950	1.272889989	0.454691	107	0.5625
487.998	10:26:58.033	43.462229950	1.272889989	0.456255	107	0.550781
488.248	10:26:58.283	43.462229950	1.272889989	0.46264	107	0.554688
488.498	10:26:58.533	43.462229950	1.272889989	0.45065	107	0.574219
488.748	10:26:58.783	43.462229950	1.272889989	0.451471	107	0.585938
488.998	10:26:59.033	43.462229950	1.272889989	0.460995	107	0.589844
489.248	10:26:59.283	43.462229950	1.272889989	0.461454	106	0.585938
489.498	10:26:59.533	43.462229950	1.272889989	0.456308	106	0.578125
489.748	10:26:59.783	43.462229950	1.272889989	0.449492	106	0.585938
489.998	10:27:0.033	43.462229950	1.272889989	0.463479	106	0.585938
490.248	10:27:0.283	43.462229950	1.272889989	0.445097	106	0.582031
490.498	10:27:0.533	43.462229950	1.272889989	0.458233	106	0.589844
490.748	10:27:0.783	43.462229950	1.272889989	0.460809	106	0.589844
490.998	10:27:1.033	43.462229950	1.272889989	0.426349	106	0.628906
491.248	10:27:1.283	43.462229950	1.272889989	0.445	106	0.589844
491.498	10:27:1.533	43.462229950	1.272889989	0.439994	106	0.632812
491.748	10:27:1.783	43.462229950	1.272889989	0.466553	106	0.632812
491.998	10:27:2.033	43.462229950	1.272889989	0.463524	106	0.601562
